"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018092022","2","5","","1000","","","","","","207","185","10115","10105","","88","5","5","30","6","","","","","","","","",""
"2018092023","4","3","","","","","","","","202","189","10113","10103","","92","","","","","","","","","","","","",""
"2018092024","1","3","","","","","","","","198","189","10109","10099","","94","","","","","","","","","","","","",""
"2018092101","1","5","","","","","","","","199","190","10109","10099","","94","","","","","","","","","","","","",""
"2018092102","2","3","","","","","","","","201","188","10108","10098","","92","","","","","","","","","","","","",""
"2018092103","1","4","","","","","","","","196","190","10106","10096","","96","","","","","","","","","","","","",""
"2018092104","2","5","","","","","","","","197","190","10103","10093","","96","","","","","","","","","","","","",""
"2018092105","3","3","","","","","","","","197","191","10095","10085","","97","","","","","","","","","","","","",""
"2018092106","36","3","","600","","","","","10","200","195","10098","10088","","97","8","2","15","7","4","25","6","8","100","4","","",""
"2018092107","35","5","","600","","","","","10","200","197","10095","10085","","98","8","2","15","7","5","25","6","8","100","4","","",""
"2018092108","31","4","","600","","","","","60","209","200","10093","10083","0","95","8","2","15","7","5","25","6","8","100","4","","",""
"2018092109","12","4","","350","","","","","61","212","207","10089","10079","10","97","8","4","10","7","6","20","6","8","80","5","","",""
"2018092110","8","4","","300","","","","","61","214","207","10083","10073","0","96","8","4","12","7","6","25","6","8","80","5","","",""
"2018092111","6","3","","300","","","","","63","215","209","10078","10068","25","97","8","4","8","7","6","25","6","8","80","5","","",""
"2018092112","32","5","","480","","","","","61","213","211","10074","10064","55","99","8","4","8","7","6","20","6","8","80","5","","",""
"2018092113","36","9","","600","","","","","61","208","207","10067","10057","85","99","8","4","12","7","6","25","6","8","70","5","","",""
"2018092114","3","10","","380","","","","","61","204","200","10065","10055","85","98","8","4","12","7","6","25","6","8","70","5","","",""
"2018092115","1","11","","500","","","","","61","211","202","10064","10054","35","95","8","4","13","7","6","25","6","8","70","5","","",""
"2018092116","1","13","","350","","","","","61","206","195","10066","10056","20","94","8","4","13","7","6","20","6","8","70","5","","",""
"2018092117","1","12","","600","","","","","61","200","192","10072","10062","5","95","8","4","13","7","6","20","6","8","100","4","","",""
"2018092118","36","9","","800","","","","","10","197","191","10077","10067","0","96","8","3","17","7","5","30","6","8","120","4","","",""
"2018092119","35","9","","800","","","","","10","199","190","10087","10077","","95","8","3","17","7","5","30","6","8","120","4","","",""
"2018092120","36","9","","800","","","","","10","196","189","10096","10086","","96","8","3","17","7","5","30","6","8","120","4","","",""
"2018092121","36","5","","800","","","","","10","193","187","10106","10096","","96","8","2","17","7","4","30","6","8","120","4","","",""
"2018092122","3","4","","800","","","","","10","192","183","10110","10100","","94","6","3","30","6","6","50","6","","","","","",""
"2018092123","36","2","","","","","","","","184","181","10110","10100","","98","","","","","","","","","","","","",""
"2018092124","2","4","","","","","","","","186","181","10111","10101","","97","","","","","","","","","","","","",""
"2018092201","32","2","","","","","","","","184","182","10115","10105","","99","","","","","","","","","","","","",""
"2018092202","31","2","","","","","","","","181","179","10116","10106","","99","","","","","","","","","","","","",""
"2018092203","30","2","","","","","","","","180","180","10120","10110","","100","","","","","","","","","","","","",""
"2018092204","34","3","","","","","","","","174","173","10122","10112","","100","","","","","","","","","","","","",""
"2018092205","34","5","","","","","","","","167","166","10130","10120","","100","","","","","","","","","","","","",""
"2018092206","3","4","","1000","","","","","","170","170","10138","10128","","100","2","2","30","6","","","","","","","","",""
"2018092207","34","4","","1000","","","","","","172","172","10143","10133","","100","3","1","30","6","3","150","3","","","","","",""
"2018092208","33","3","","1000","","","","","","193","180","10146","10136","","92","3","1","30","6","3","180","0","","","","","",""
"2018092209","14","2","","1000","","","","","","219","186","10149","10139","","81","3","1","30","6","3","180","0","","","","","",""
"2018092210","4","5","","1000","","","","","","232","180","10151","10141","","73","3","3","180","0","","","","","","","","",""
"2018092211","33","7","","1000","","","","","","252","169","10149","10139","","60","3","3","180","0","","","","","","","","",""
"2018092212","29","5","","1000","","","","","","267","169","10147","10137","","55","5","2","30","6","5","160","0","","","","","",""
"2018092213","33","4","","1000","","","","","","270","169","10140","10130","","55","5","3","30","6","5","160","0","","","","","",""
"2018092214","32","3","","1000","","","","","","280","163","10135","10125","","49","5","3","30","6","5","160","0","","","","","",""
"2018092215","36","4","","1000","","","","","","273","162","10130","10120","","51","5","3","30","6","5","160","0","","","","","",""
"2018092216","21","3","","1000","","","","","","270","174","10133","10123","","56","5","3","30","6","5","160","0","","","","","",""
"2018092217","34","6","","1000","","","","","","266","145","10136","10126","","48","5","3","30","6","5","160","0","","","","","",""
"2018092218","35","3","","1000","","","","","","232","169","10141","10131","","68","5","4","30","6","5","160","0","","","","","",""
"2018092219","35","6","","1000","","","","","","210","178","10145","10135","","82","7","4","30","6","7","130","3","","","","","",""
"2018092220","34","4","","1000","","","","","","198","173","10153","10143","","85","7","4","30","6","7","130","3","","","","","",""
"2018092221","34","6","","1000","","","","","","188","171","10157","10147","","90","7","2","40","6","7","140","3","","","","","",""
"2018092222","35","5","","1000","","","","","","180","162","10160","10150","","89","7","1","40","6","7","140","3","","","","","",""
"2018092223","35","6","","","","","","","","169","157","10161","10151","","93","","","","","","","","","","","","",""
"2018092224","1","5","","","","","","","","161","151","10165","10154","","94","","","","","","","","","","","","",""
"2018092301","36","6","","","","","","","","154","146","10164","10153","","95","","","","","","","","","","","","",""
"2018092302","35","6","","","","","","","","146","138","10166","10155","","95","","","","","","","","","","","","",""
"2018092303","36","4","","","","","","","","143","137","10165","10154","","96","","","","","","","","","","","","",""
"2018092304","35","5","","","","","","","","142","134","10169","10158","","95","","","","","","","","","","","","",""
"2018092305","33","3","","","","","","","","136","131","10168","10157","","97","","","","","","","","","","","","",""
"2018092306","36","4","","1000","","","","","","139","134","10168","10157","","97","6","6","200","0","","","","","","","","",""
"2018092307","34","2","","1000","","","","","","140","134","10169","10158","","96","3","3","200","0","","","","","","","","",""
"2018092308","1","2","","1000","","","","","","173","150","10170","10160","","86","3","3","200","0","","","","","","","","",""
"2018092309","36","4","","1000","","","","","","202","147","10167","10157","","71","5","5","180","0","","","","","","","","",""
"2018092310","6","2","","1000","","","","","","242","140","10167","10157","","53","5","5","180","0","","","","","","","","",""
"2018092311","20","5","","1000","","","","","","264","114","10160","10150","","39","5","5","160","0","","","","","","","","",""
"2018092312","17","10","","1000","","","","","","264","163","10156","10146","","54","7","5","130","3","7","180","0","","","","","",""
"2018092313","16","11","","1000","","","","","","265","174","10148","10138","","58","7","5","130","3","7","180","0","","","","","",""
"2018092314","17","12","","1000","","","","","","266","177","10139","10129","","58","6","6","180","0","","","","","","","","",""
"2018092315","18","12","","1000","","","","","","258","182","10133","10123","","63","6","6","180","0","","","","","","","","",""
"2018092316","20","10","","1000","","","","","","262","181","10130","10120","","61","7","7","180","0","","","","","","","","",""
"2018092317","21","11","","1000","","","","","","257","166","10131","10121","","57","7","7","160","0","","","","","","","","",""
"2018092318","23","7","","1000","","","","","","250","143","10134","10124","","52","7","5","130","3","7","160","0","","","","","",""
"2018092319","36","6","","1000","","","","","","211","166","10135","10125","","76","7","5","130","3","7","160","0","","","","","",""
"2018092320","35","6","","1000","","","","","","197","169","10141","10131","","84","7","5","130","3","7","160","0","","","","","",""
"2018092321","36","5","","1000","","","","","","185","168","10149","10139","","90","7","7","140","3","","","","","","","","",""
"2018092322","36","8","","1000","","","","","","180","172","10157","10147","","95","4","4","140","3","","","","","","","","",""
"2018092323","35","7","","","","","","","","185","163","10159","10149","","87","","","","","","","","","","","","",""
"2018092324","3","2","","","","","","","","176","152","10163","10153","","86","","","","","","","","","","","","",""
"2018092401","36","3","","","","","","","","173","138","10165","10155","","80","","","","","","","","","","","","",""
"2018092402","36","7","","","","","","","","184","108","10168","10158","","61","","","","","","","","","","","","",""
"2018092403","34","10","","","","","","","","191","99","10166","10156","","55","","","","","","","","","","","","",""
"2018092404","36","5","","","","","","","","180","91","10168","10158","","56","","","","","","","","","","","","",""
"2018092405","35","9","","","","","","","","181","94","10168","10158","","57","","","","","","","","","","","","",""
"2018092406","34","7","","1000","","","","","","166","100","10175","10164","","65","5","5","200","0","","","","","","","","",""
"2018092407","32","5","","1000","","","","","","164","103","10178","10167","","68","7","7","200","0","","","","","","","","",""
"2018092408","36","2","","1000","","","","","","171","125","10178","10168","","75","7","7","200","0","","","","","","","","",""
"2018092409","33","4","","1000","","","","","","190","116","10182","10172","","62","7","7","180","0","","","","","","","","",""
"2018092410","35","5","","1000","","","","","","201","120","10187","10177","","60","7","7","180","0","","","","","","","","",""
"2018092411","36","11","","1000","","","","","","211","100","10186","10176","","49","7","7","180","0","","","","","","","","",""
"2018092412","36","12","","1000","","","","","","219","95","10182","10172","","45","7","7","180","0","","","","","","","","",""
"2018092413","36","11","","1000","","","","","","217","88","10177","10167","","44","7","7","180","0","","","","","","","","",""
"2018092414","36","9","","1000","","","","","","217","100","10173","10163","","47","7","7","180","0","","","","","","","","",""
"2018092415","36","7","","1000","","","","","","210","90","10171","10161","","47","7","7","180","0","","","","","","","","",""
"2018092416","36","4","","1000","","","","","","209","97","10174","10164","","49","7","1","40","6","7","180","0","","","","","",""
"2018092417","3","3","","1000","","","","","","199","127","10172","10162","","63","7","1","40","6","7","180","0","","","","","",""
"2018092418","32","4","","1000","","","","","","177","143","10175","10165","","81","7","7","180","0","","","","","","","","",""
"2018092419","33","3","","1000","","","","","","162","144","10178","10167","","89","7","7","180","0","","","","","","","","",""
"2018092420","34","4","","1000","","","","","","150","138","10184","10173","","92","7","7","180","0","","","","","","","","",""
"2018092421","34","4","","1000","","","","","","146","132","10190","10179","","91","7","7","180","0","","","","","","","","",""
"2018092422","35","5","","1000","","","","","","131","123","10191","10180","","95","7","7","180","0","","","","","","","","",""
"2018092423","36","5","","","","","","","","127","120","10190","10179","","95","","","","","","","","","","","","",""
"2018092424","35","5","","","","","","","","116","110","10190","10179","","96","","","","","","","","","","","","",""
"2018092501","36","4","","","","","","","","115","110","10191","10180","","97","","","","","","","","","","","","",""
"2018092502","36","5","","","","","","","","112","108","10189","10178","","98","","","","","","","","","","","","",""
"2018092503","1","6","","","","","","","","114","107","10186","10175","","96","","","","","","","","","","","","",""
"2018092504","1","8","","","","","","","","125","114","10181","10170","","93","","","","","","","","","","","","",""
"2018092505","2","7","","","","","","","","125","112","10183","10172","","92","","","","","","","","","","","","",""
"2018092506","1","7","","1000","","","","","","128","110","10186","10175","","89","0","","","","","","","","","","","",""
"2018092507","2","8","","1000","","","","","","134","110","10187","10176","","85","0","","","","","","","","","","","",""
"2018092508","2","9","","1000","","","","","","155","117","10189","10178","","78","0","","","","","","","","","","","",""
"2018092509","1","9","","1000","","","","","","182","120","10191","10181","","67","0","","","","","","","","","","","",""
"2018092510","36","10","","1000","","","","","","212","132","10191","10181","","61","1","1","40","6","","","","","","","","",""
"2018092511","3","11","","1000","","","","","","225","126","10188","10178","","54","2","2","40","6","","","","","","","","",""
"2018092512","7","9","","1000","","","","","","231","126","10184","10174","","51","2","2","40","6","","","","","","","","",""
"2018092513","7","13","","1000","","","","","","215","124","10178","10168","","56","2","2","40","6","","","","","","","","",""
"2018092514","7","13","","1000","","","","","","221","131","10174","10164","","57","4","4","40","6","","","","","","","","",""
"2018092515","6","9","","1000","","","","","","210","133","10172","10162","","62","4","4","40","6","","","","","","","","",""
"2018092516","5","11","23","1000","","","","","","212","128","10178","10168","","59","3","3","40","6","","","","","","","","",""
"2018092517","3","10","","1000","","","","","","207","114","10178","10168","","55","4","2","40","6","4","180","0","","","","","",""
"2018092518","36","9","","1000","","","","","","193","117","10176","10166","","61","4","1","40","6","4","180","0","","","","","",""
"2018092519","35","6","","1000","","","","","","182","108","10182","10172","","62","3","1","40","6","3","180","0","","","","","",""
"2018092520","35","7","","1000","","","","","","180","128","10185","10175","","72","3","1","35","6","3","180","0","","","","","",""
"2018092521","33","7","","800","","","","","61","163","144","10194","10183","10","89","7","7","30","6","","","","","","","","",""
"2018092522","33","3","","800","","","","","63","164","158","10191","10180","45","97","7","7","30","6","","","","","","","","",""
"2018092523","36","4","","1000","","","","","21","172","158","10188","10178","0","92","","","","","","","","","","","","",""
"2018092524","4","7","","","","","","","","194","151","10182","10172","","76","","","","","","","","","","","","",""
"2018092601","6","7","","","","","","","","203","142","10177","10167","","68","","","","","","","","","","","","",""
"2018092602","7","9","","","","","","","","206","141","10179","10169","","67","","","","","","","","","","","","",""
"2018092603","6","6","","","","","","","","206","142","10181","10171","","67","","","","","","","","","","","","",""
"2018092604","7","8","","1000","","","","","60","199","155","10185","10175","5","76","","","33","","","","","","","","","",""
"2018092605","2","5","","1000","","","","","21","191","150","10184","10174","5","77","","","45","","","","","","","","","",""
"2018092606","4","8","","1000","","","","","","193","151","10190","10180","","77","8","4","30","6","8","120","4","","","","","",""
"2018092607","5","6","17","1000","","","","","","204","143","10192","10182","","68","8","5","30","6","8","120","4","","","","","",""
"2018092608","6","8","19","1000","","","","","","204","143","10188","10178","","68","8","4","30","6","8","130","4","","","","","",""
"2018092609","4","10","","1000","","","","","","206","133","10185","10175","","63","8","4","30","6","8","130","4","","","","","",""
"2018092610","5","10","22","1000","","","","","","211","130","10194","10184","","60","8","4","30","6","8","130","4","","","","","",""
"2018092611","4","11","23","1000","","","","","","218","130","10193","10183","","57","8","4","30","6","8","130","4","","","","","",""
"2018092612","3","12","","1000","","","","","","216","142","10191","10181","","63","8","4","30","6","8","130","4","","","","","",""
"2018092613","4","9","","1000","","","","","","213","135","10191","10181","","61","8","4","30","6","8","130","4","","","","","",""
"2018092614","2","9","","1000","","","","","","223","135","10189","10179","","58","7","4","30","6","7","130","4","","","","","",""
"2018092615","3","12","","1000","","","","","","208","131","10180","10170","","61","7","4","30","6","7","130","4","","","","","",""
"2018092616","3","13","","1000","","","","","","205","137","10174","10164","","65","6","4","30","6","6","130","4","","","","","",""
"2018092617","2","7","","1000","","","","","","198","130","10184","10174","","65","7","4","30","6","7","130","4","","","","","",""
"2018092618","36","11","","1000","","","","","","189","126","10183","10173","","67","3","3","30","6","","","","","","","","",""
"2018092619","36","13","","1000","","","","","","181","120","10186","10176","","68","3","3","30","6","","","","","","","","",""
"2018092620","36","11","","1000","","","","","","167","116","10189","10178","","72","3","3","30","6","","","","","","","","",""
"2018092621","35","9","","1000","","","","","","160","114","10190","10179","","74","3","3","30","6","","","","","","","","",""
"2018092622","2","5","","1000","","","","","","150","117","10189","10178","","81","3","3","30","6","","","","","","","","",""
"2018092623","2","6","","","","","","","","146","119","10185","10174","","84","","","","","","","","","","","","",""
"2018092624","2","7","","","","","","","","148","119","10181","10170","","83","","","","","","","","","","","","",""
"2018092701","2","7","","","","","","","","149","124","10180","10169","","85","","","","","","","","","","","","",""
"2018092702","3","8","","","","","","","","152","128","10178","10167","","86","","","","","","","","","","","","",""
"2018092703","1","8","","","","","","","","149","133","10174","10163","","90","","","","","","","","","","","","",""
"2018092704","3","6","","","","","","","","149","132","10173","10162","","90","","","","","","","","","","","","",""
"2018092705","2","8","","","","","","","","148","129","10172","10161","","88","","","","","","","","","","","","",""
"2018092706","2","8","","1000","","","","","","148","127","10173","10162","","88","1","1","40","6","","","","","","","","",""
"2018092707","2","8","","1000","","","","","","152","129","10176","10165","","86","1","1","40","6","","","","","","","","",""
"2018092708","1","9","","1000","","","","","","168","134","10177","10167","","80","2","2","40","6","","","","","","","","",""
"2018092709","36","10","","1000","","","","","","203","145","10178","10168","","69","2","2","40","6","","","","","","","","",""
"2018092710","1","11","","1000","","","","","","221","148","10181","10171","","63","4","4","40","6","","","","","","","","",""
"2018092711","3","8","","1000","","","","","","223","145","10181","10171","","62","4","4","40","6","","","","","","","","",""
"2018092712","7","11","23","1000","","","","","","233","120","10175","10165","","49","5","5","40","6","","","","","","","","",""
"2018092713","3","9","","1000","","","","","","213","139","10174","10164","","63","5","5","40","6","","","","","","","","",""
"2018092714","6","10","","1000","","","","","","217","125","10173","10163","","56","5","5","40","6","","","","","","","","",""
"2018092715","1","14","25","1000","","","","","","219","133","10172","10162","","58","5","5","40","6","","","","","","","","",""
"2018092716","2","11","","1000","","","","","","217","129","10175","10165","","57","4","4","40","6","","","","","","","","",""
"2018092717","2","10","","1000","","","","","","206","126","10178","10168","","61","3","3","40","6","","","","","","","","",""
"2018092718","2","9","","1000","","","","","","192","122","10178","10168","","64","3","3","40","6","","","","","","","","",""
"2018092719","35","11","","1000","","","","","","185","117","10183","10173","","65","3","3","40","6","","","","","","","","",""
"2018092720","35","7","","1000","","","","","","170","114","10188","10177","","70","3","3","40","6","","","","","","","","",""
"2018092721","36","6","","1000","","","","","","167","109","10192","10181","","69","1","1","40","6","","","","","","","","",""
"2018092722","4","5","","1000","","","","","","158","107","10192","10181","","72","1","1","40","6","","","","","","","","",""
"2018092723","3","6","","","","","","","","156","110","10188","10177","","74","","","","","","","","","","","","",""
"2018092724","1","6","","","","","","","","144","111","10189","10178","","80","","","","","","","","","","","","",""
"2018092801","35","5","","","","","","","","138","113","10191","10180","","85","","","","","","","","","","","","",""
"2018092802","1","8","","","","","","","","144","113","10188","10177","","82","","","","","","","","","","","","",""
"2018092803","36","9","","","","","","","","145","112","10188","10177","","80","","","","","","","","","","","","",""
"2018092804","2","8","","","","","","","","146","113","10183","10172","","81","","","","","","","","","","","","",""
"2018092805","1","6","","","","","","","","142","115","10184","10173","","84","","","","","","","","","","","","",""
"2018092806","3","7","","1000","","","","","","147","119","10184","10173","","83","3","3","30","6","","","","","","","","",""
"2018092807","2","6","","1000","","","","","20","151","127","10185","10174","0","86","5","5","30","6","","","","","","","","",""
"2018092808","1","8","","1000","","","","","21","160","135","10190","10179","0","85","6","6","30","6","","","","","","","","",""
"2018092809","1","7","","1000","","","","","61","167","146","10194","10183","0","88","8","6","40","6","8","120","4","","","","","",""
"2018092810","36","10","","800","","","","","61","159","151","10196","10185","5","95","8","6","30","6","8","120","4","","","","","",""
"2018092811","36","9","","1000","","","","","61","169","155","10193","10182","0","92","8","6","30","6","8","120","4","","","","","",""
"2018092812","36","8","","1000","","","","","21","200","171","10187","10177","0","84","7","7","30","6","","","","","","","","",""
"2018092813","35","8","","1000","","","","","","206","163","10184","10174","","76","7","7","40","6","","","","","","","","",""
"2018092814","9","7","","1000","","","","","","228","139","10175","10165","","57","6","6","40","6","","","","","","","","",""
"2018092815","7","7","","1000","","","","","","226","134","10176","10166","","56","6","5","40","6","6","140","3","","","","","",""
"2018092816","7","7","","1000","","","","","","217","138","10175","10165","","61","6","5","40","6","6","140","3","","","","","",""
"2018092817","6","5","","1000","","","","","","210","134","10173","10163","","62","6","5","40","6","6","140","3","","","","","",""
"2018092818","3","5","","1000","","","","","","200","124","10173","10163","","62","6","5","40","6","6","140","3","","","","","",""
"2018092819","33","5","","1000","","","","","","184","134","10177","10167","","73","6","5","40","6","6","140","3","","","","","",""
"2018092820","31","4","","1000","","","","","","173","138","10182","10172","","80","6","5","40","6","6","140","3","","","","","",""
"2018092821","33","4","","1000","","","","","","165","141","10187","10176","","86","6","5","40","6","6","140","3","","","","","",""
"2018092822","35","4","","1000","","","","","","167","140","10185","10174","","84","6","4","40","6","6","140","3","","","","","",""
"2018092823","35","3","","","","","","","","160","142","10185","10174","","89","","","","","","","","","","","","",""
"2018092824","36","2","","","","","","","","158","143","10179","10168","","91","","","","","","","","","","","","",""
"2018092901","34","2","","","","","","","","154","142","10171","10160","","92","","","","","","","","","","","","",""
"2018092902","1","2","","","","","","","","155","144","10168","10157","","93","","","","","","","","","","","","",""
"2018092903","1","7","","","","","","","","168","147","10162","10152","","88","","","","","","","","","","","","",""
"2018092904","1","6","","","","","","","","169","148","10158","10148","","87","","","","","","","","","","","","",""
"2018092905","1","6","","","","","","","","168","148","10163","10153","","88","","","","","","","","","","","","",""
"2018092906","1","3","","1000","","","","","60","163","153","10157","10147","0","94","8","5","25","6","8","120","4","","","","","",""
"2018092907","35","5","","1000","","","","","61","161","157","10155","10144","10","98","8","4","30","6","8","120","4","","","","","",""
"2018092908","36","6","","1000","","","","","61","165","158","10154","10144","5","96","8","4","30","6","8","120","4","","","","","",""
"2018092909","2","5","","1000","","","","","21","175","164","10155","10145","5","94","8","4","40","6","8","120","4","","","","","",""
"2018092910","36","7","","900","","","","","61","183","171","10154","10144","0","93","8","5","30","6","8","100","4","","","","","",""
"2018092911","36","5","","700","","","","","61","181","172","10154","10144","10","95","8","5","30","6","8","100","4","","","","","",""
"2018092912","36","4","","700","","","","","61","178","175","10147","10137","25","98","8","5","30","6","8","100","4","","","","","",""
"2018092913","14","2","","490","","","","","61","180","177","10140","10130","20","98","8","2","15","7","6","30","6","8","90","5","","",""
"2018092914","11","1","","480","","","","","63","178","178","10129","10119","50","100","8","2","15","7","6","30","6","8","70","5","","",""
"2018092915","1","1","","480","","","","","63","179","179","10120","10110","30","100","8","2","15","7","6","30","6","8","70","5","","",""
"2018092916","13","4","","480","","","","","63","179","179","10122","10112","30","100","8","2","15","7","6","30","6","8","70","5","","",""
"2018092917","8","3","","1000","","","","","61","179","179","10118","10108","15","100","8","2","15","7","6","30","6","8","100","4","","",""
"2018092918","35","5","","1000","","","","","21","176","174","10106","10096","5","99","8","6","30","6","8","120","4","","","","","",""
"2018092919","33","5","","600","","","","","61","178","177","10126","10116","0","99","8","2","15","7","6","25","6","8","90","5","","",""
"2018092920","30","6","","600","","","","","61","177","177","10119","10109","0","100","8","2","15","7","6","25","6","8","90","5","","",""
"2018092921","35","4","","600","","","","","61","178","176","10110","10100","5","99","8","2","15","7","5","25","6","8","90","5","","",""
"2018092922","33","7","","600","","","","","61","178","176","10106","10096","0","99","8","2","15","7","5","25","6","8","80","5","","",""
"2018092923","3","2","","","","","","","","178","177","10102","10092","5","100","","","","","","","","","","","","",""
"2018092924","35","8","","","","","","","","177","177","10088","10078","25","100","","","","","","","","","","","","",""
"2018093001","6","4","","","","","","","","178","178","10087","10077","30","100","","","","","","","","","","","","",""
"2018093002","36","5","","","","","","","","178","178","10077","10067","30","100","","","","","","","","","","","","",""
"2018093003","35","6","","","","","","","","177","177","10076","10066","25","100","","","","","","","","","","","","",""
"2018093004","5","2","","","","","","","","175","175","10071","10061","35","100","","","","","","","","","","","","",""
"2018093005","36","8","","","","","","","","174","174","10062","10052","15","100","","","","","","","","","","","","",""
"2018093006","36","9","","420","","","","","61","174","174","10060","10050","10","100","8","2","15","7","5","25","6","8","80","5","","",""
"2018093007","36","5","","600","","","","","61","176","176","10059","10049","0","100","8","2","15","7","5","25","6","8","80","5","","",""
"2018093008","1","8","","600","","","","","61","180","178","10058","10048","0","99","8","2","15","7","5","25","6","8","80","5","","",""
"2018093009","36","10","","400","","","","","61","182","179","10055","10045","10","98","8","4","10","7","5","20","6","8","80","5","","",""
"2018093010","1","10","","450","","","","","61","187","181","10054","10044","10","96","8","4","15","7","5","25","6","8","80","5","","",""
"2018093011","36","10","","600","","","","","61","193","185","10042","10032","5","95","8","4","15","7","5","25","6","8","80","5","","",""
"2018093012","36","14","","600","","","","","61","200","185","10026","10016","5","92","8","4","15","7","5","25","6","8","80","5","","",""
"2018093013","36","12","","800","","","","","10","217","186","10012","10002","0","83","7","4","30","6","7","120","4","","","","","",""
"2018093014","2","13","","1000","","","","","","225","171","10002","9992","","71","7","4","30","6","7","150","3","","","","","",""
"2018093015","3","7","","1000","","","","","","237","176","9990","9980","","69","5","2","30","6","5","150","3","","","","","",""
"2018093016","3","7","21","1000","","","","","","238","167","9986","9976","","65","4","2","30","6","4","150","3","","","","","",""
"2018093017","6","5","","1000","","","","","","230","166","9986","9976","","68","2","2","160","0","","","","","","","","",""
"2018093018","35","3","","1000","","","","","","198","179","9985","9975","","89","0","","","","","","","","","","","",""
"2018093019","35","5","","1000","","","","","","185","150","9990","9980","","80","0","","","","","","","","","","","",""
"2018093020","34","10","","1000","","","","","","192","104","10004","9994","","57","0","","","","","","","","","","","",""
"2018093021","36","13","","1000","","","","","","171","67","10015","10005","","50","0","","","","","","","","","","","",""
"2018093022","33","11","25","1000","","","","","","167","47","10023","10013","","45","0","","","","","","","","","","","",""
"2018093023","33","7","","","","","","","","160","50","10019","10009","","48","","","","","","","","","","","","",""
